,0,1,2,3,4,5,6,7,8,9,10,11,12
4894,establishment,point_of_interest,,,,,,,,,,,
4895,establishment,point_of_interest,,,,,,,,,,,
4896,establishment,point_of_interest,,,,,,,,,,,
4897,premise,,,,,,,,,,,,
4898,establishment,point_of_interest,,,,,,,,,,,
4899,establishment,food,grocery_or_supermarket,point_of_interest,store,supermarket,,,,,,,
4900,postal_code,,,,,,,,,,,,
4901,establishment,point_of_interest,shopping_mall,,,,,,,,,,
4902,establishment,point_of_interest,shopping_mall,,,,,,,,,,
4903,establishment,parking,point_of_interest,,,,,,,,,,
4904,car_dealer,car_repair,establishment,finance,point_of_interest,store,,,,,,,
4905,establishment,point_of_interest,shopping_mall,,,,,,,,,,
4906,car_dealer,establishment,point_of_interest,store,,,,,,,,,
4907,car_dealer,establishment,point_of_interest,store,,,,,,,,,
4908,car_dealer,establishment,point_of_interest,store,,,,,,,,,
4909,car_dealer,car_repair,establishment,point_of_interest,store,,,,,,,,
4910,establishment,lodging,point_of_interest,,,,,,,,,,
4911,establishment,parking,point_of_interest,,,,,,,,,,
4912,street_address,,,,,,,,,,,,
4913,bar,establishment,food,lodging,point_of_interest,restaurant,,,,,,,
4914,establishment,point_of_interest,,,,,,,,,,,
4915,establishment,point_of_interest,,,,,,,,,,,
4916,establishment,lodging,point_of_interest,,,,,,,,,,
4917,establishment,point_of_interest,train_station,transit_station,,,,,,,,,
4918,establishment,parking,point_of_interest,,,,,,,,,,
4919,establishment,point_of_interest,,,,,,,,,,,
4920,establishment,point_of_interest,,,,,,,,,,,
4921,establishment,point_of_interest,,,,,,,,,,,
4922,car_dealer,car_repair,establishment,point_of_interest,store,,,,,,,,
4923,bar,establishment,food,lodging,point_of_interest,restaurant,,,,,,,
4924,bar,establishment,food,lodging,point_of_interest,restaurant,,,,,,,
4925,establishment,gas_station,point_of_interest,,,,,,,,,,
4926,car_dealer,establishment,point_of_interest,store,,,,,,,,,
4927,dentist,doctor,establishment,health,point_of_interest,,,,,,,,
4928,route,,,,,,,,,,,,
4929,establishment,point_of_interest,,,,,,,,,,,
4930,car_dealer,establishment,point_of_interest,store,,,,,,,,,
4931,route,,,,,,,,,,,,
4932,establishment,point_of_interest,,,,,,,,,,,
4933,bar,establishment,food,point_of_interest,restaurant,,,,,,,,
4934,premise,,,,,,,,,,,,
4935,establishment,point_of_interest,,,,,,,,,,,
4936,bar,establishment,food,point_of_interest,restaurant,,,,,,,,
4937,atm,convenience_store,establishment,finance,food,gas_station,point_of_interest,store,,,,,
4938,establishment,point_of_interest,,,,,,,,,,,
4939,establishment,point_of_interest,,,,,,,,,,,
4940,car_dealer,establishment,point_of_interest,store,,,,,,,,,
4941,establishment,hospital,point_of_interest,,,,,,,,,,
4942,establishment,point_of_interest,store,,,,,,,,,,
4943,establishment,gas_station,point_of_interest,,,,,,,,,,
4944,establishment,lodging,point_of_interest,,,,,,,,,,
4945,establishment,point_of_interest,university,,,,,,,,,,
4946,establishment,gym,health,point_of_interest,,,,,,,,,
4947,establishment,point_of_interest,university,,,,,,,,,,
4948,establishment,point_of_interest,,,,,,,,,,,
4949,bar,establishment,food,point_of_interest,restaurant,store,,,,,,,
4950,bar,establishment,food,point_of_interest,restaurant,store,,,,,,,
4951,establishment,point_of_interest,,,,,,,,,,,
4952,establishment,point_of_interest,,,,,,,,,,,
4953,establishment,point_of_interest,,,,,,,,,,,
4954,establishment,point_of_interest,,,,,,,,,,,
4955,route,,,,,,,,,,,,
4956,establishment,point_of_interest,,,,,,,,,,,
4957,establishment,lodging,point_of_interest,,,,,,,,,,
4958,convenience_store,establishment,food,point_of_interest,store,,,,,,,,
4959,route,,,,,,,,,,,,
4960,premise,,,,,,,,,,,,
4961,street_address,,,,,,,,,,,,
4962,street_address,,,,,,,,,,,,
4963,establishment,point_of_interest,,,,,,,,,,,
4964,car_wash,establishment,point_of_interest,,,,,,,,,,
4965,street_address,,,,,,,,,,,,
4966,street_address,,,,,,,,,,,,
4967,street_address,,,,,,,,,,,,
4968,street_address,,,,,,,,,,,,
4969,route,,,,,,,,,,,,
4970,route,,,,,,,,,,,,
4971,street_address,,,,,,,,,,,,
4972,street_address,,,,,,,,,,,,
4973,establishment,premise,,,,,,,,,,,
4974,establishment,lodging,point_of_interest,,,,,,,,,,
4975,establishment,point_of_interest,,,,,,,,,,,
4976,street_address,,,,,,,,,,,,
4977,street_address,,,,,,,,,,,,
4978,premise,,,,,,,,,,,,
4979,premise,,,,,,,,,,,,
4980,street_address,,,,,,,,,,,,
4981,street_address,,,,,,,,,,,,
4982,establishment,point_of_interest,,,,,,,,,,,
4983,subpremise,,,,,,,,,,,,
4984,premise,,,,,,,,,,,,
4985,route,,,,,,,,,,,,
4986,route,,,,,,,,,,,,
4987,street_address,,,,,,,,,,,,
4988,street_address,,,,,,,,,,,,
4989,street_address,,,,,,,,,,,,
4990,street_address,,,,,,,,,,,,
4991,street_address,,,,,,,,,,,,
4992,intersection,,,,,,,,,,,,
4993,establishment,food,grocery_or_supermarket,point_of_interest,store,supermarket,,,,,,,
4994,street_address,,,,,,,,,,,,
4995,subpremise,,,,,,,,,,,,
4996,premise,,,,,,,,,,,,
4997,premise,,,,,,,,,,,,
4998,street_address,,,,,,,,,,,,
4999,street_address,,,,,,,,,,,,
5000,premise,,,,,,,,,,,,
5001,street_address,,,,,,,,,,,,
5002,subpremise,,,,,,,,,,,,
5003,street_address,,,,,,,,,,,,
5004,street_address,,,,,,,,,,,,
5005,street_address,,,,,,,,,,,,
5006,establishment,point_of_interest,store,,,,,,,,,,
5007,bar,cafe,establishment,food,point_of_interest,restaurant,store,,,,,,
5008,street_address,,,,,,,,,,,,
5009,street_address,,,,,,,,,,,,
5010,establishment,gym,health,point_of_interest,,,,,,,,,
5011,establishment,gym,health,point_of_interest,,,,,,,,,
5012,street_address,,,,,,,,,,,,
5013,premise,,,,,,,,,,,,
5014,establishment,point_of_interest,,,,,,,,,,,
5015,establishment,parking,point_of_interest,shopping_mall,,,,,,,,,
5016,street_address,,,,,,,,,,,,
5017,street_address,,,,,,,,,,,,
5018,street_address,,,,,,,,,,,,
5019,atm,cafe,clothing_store,establishment,finance,food,grocery_or_supermarket,health,pharmacy,point_of_interest,store,supermarket,
5020,establishment,point_of_interest,university,,,,,,,,,,
5021,establishment,point_of_interest,,,,,,,,,,,
5022,doctor,establishment,health,point_of_interest,,,,,,,,,
5023,street_address,,,,,,,,,,,,
5024,establishment,point_of_interest,,,,,,,,,,,
5025,doctor,establishment,health,point_of_interest,,,,,,,,,
5026,premise,,,,,,,,,,,,
5027,street_address,,,,,,,,,,,,
5028,route,,,,,,,,,,,,
5029,street_address,,,,,,,,,,,,
5030,street_address,,,,,,,,,,,,
5031,establishment,point_of_interest,transit_station,,,,,,,,,,
5032,establishment,point_of_interest,transit_station,,,,,,,,,,
5033,establishment,parking,point_of_interest,,,,,,,,,,
5034,street_address,,,,,,,,,,,,
5035,establishment,point_of_interest,,,,,,,,,,,
5036,establishment,parking,point_of_interest,,,,,,,,,,
5037,street_address,,,,,,,,,,,,
5038,subpremise,,,,,,,,,,,,
5039,street_address,,,,,,,,,,,,
5040,premise,,,,,,,,,,,,
5041,street_address,,,,,,,,,,,,
5042,premise,,,,,,,,,,,,
5043,route,,,,,,,,,,,,
5044,premise,,,,,,,,,,,,
5045,street_address,,,,,,,,,,,,
5046,premise,,,,,,,,,,,,
5047,street_address,,,,,,,,,,,,
5048,premise,,,,,,,,,,,,
5049,street_address,,,,,,,,,,,,
5050,premise,,,,,,,,,,,,
5051,street_address,,,,,,,,,,,,
5052,route,,,,,,,,,,,,
5053,street_address,,,,,,,,,,,,
5054,premise,,,,,,,,,,,,
5055,premise,,,,,,,,,,,,
5056,street_address,,,,,,,,,,,,
5057,establishment,food,grocery_or_supermarket,point_of_interest,store,supermarket,,,,,,,
5058,establishment,food,grocery_or_supermarket,point_of_interest,store,supermarket,,,,,,,
5059,establishment,parking,point_of_interest,,,,,,,,,,
5060,establishment,gym,health,point_of_interest,,,,,,,,,
5061,street_address,,,,,,,,,,,,
5062,street_address,,,,,,,,,,,,
5063,premise,,,,,,,,,,,,
5064,street_address,,,,,,,,,,,,
5065,premise,,,,,,,,,,,,
5066,street_address,,,,,,,,,,,,
5067,postal_code,,,,,,,,,,,,
5068,establishment,point_of_interest,shopping_mall,,,,,,,,,,
5069,street_address,,,,,,,,,,,,
5070,street_address,,,,,,,,,,,,
5071,premise,,,,,,,,,,,,
5072,subpremise,,,,,,,,,,,,
5073,premise,,,,,,,,,,,,
5074,premise,,,,,,,,,,,,
5075,street_address,,,,,,,,,,,,
5076,street_address,,,,,,,,,,,,
5077,street_address,,,,,,,,,,,,
5078,street_address,,,,,,,,,,,,
5079,route,,,,,,,,,,,,
5080,intersection,,,,,,,,,,,,
5081,establishment,parking,point_of_interest,,,,,,,,,,
5082,establishment,parking,point_of_interest,,,,,,,,,,
5083,postal_code,,,,,,,,,,,,
5084,route,,,,,,,,,,,,
5085,establishment,point_of_interest,,,,,,,,,,,
5086,street_address,,,,,,,,,,,,
5087,establishment,finance,point_of_interest,,,,,,,,,,
5088,car_rental,establishment,point_of_interest,,,,,,,,,,
5089,establishment,parking,point_of_interest,,,,,,,,,,
5090,locality,political,,,,,,,,,,,
5091,route,,,,,,,,,,,,
5092,establishment,point_of_interest,,,,,,,,,,,
5093,establishment,point_of_interest,,,,,,,,,,,
5094,establishment,point_of_interest,,,,,,,,,,,
5095,establishment,point_of_interest,real_estate_agency,,,,,,,,,,
5096,establishment,parking,point_of_interest,,,,,,,,,,
5097,establishment,parking,point_of_interest,,,,,,,,,,
5098,establishment,parking,point_of_interest,,,,,,,,,,
5099,route,,,,,,,,,,,,
5100,premise,,,,,,,,,,,,
5101,establishment,parking,point_of_interest,,,,,,,,,,
5102,establishment,parking,point_of_interest,,,,,,,,,,
5103,establishment,point_of_interest,,,,,,,,,,,
5104,street_address,,,,,,,,,,,,
5105,establishment,parking,point_of_interest,,,,,,,,,,
5106,establishment,parking,point_of_interest,,,,,,,,,,
5107,street_address,,,,,,,,,,,,
5108,establishment,food,lodging,point_of_interest,spa,,,,,,,,
5109,establishment,lodging,point_of_interest,,,,,,,,,,
5110,intersection,,,,,,,,,,,,
5111,establishment,parking,point_of_interest,,,,,,,,,,
5112,establishment,parking,point_of_interest,,,,,,,,,,
5113,street_address,,,,,,,,,,,,
5114,street_address,,,,,,,,,,,,
5115,embassy,establishment,point_of_interest,,,,,,,,,,
5116,establishment,parking,point_of_interest,,,,,,,,,,
5117,route,,,,,,,,,,,,
5118,route,,,,,,,,,,,,
5119,bank,establishment,finance,point_of_interest,,,,,,,,,
5120,street_address,,,,,,,,,,,,
5121,street_address,,,,,,,,,,,,
5122,subpremise,,,,,,,,,,,,
5123,subpremise,,,,,,,,,,,,
5124,car_dealer,establishment,point_of_interest,store,,,,,,,,,
5125,street_address,,,,,,,,,,,,
5126,subpremise,,,,,,,,,,,,
5127,clothing_store,establishment,point_of_interest,shoe_store,store,,,,,,,,
5128,subpremise,,,,,,,,,,,,
5129,establishment,health,point_of_interest,,,,,,,,,,
5130,street_address,,,,,,,,,,,,
5131,subpremise,,,,,,,,,,,,
5132,premise,,,,,,,,,,,,
5133,street_address,,,,,,,,,,,,
5134,establishment,parking,point_of_interest,,,,,,,,,,
5135,street_address,,,,,,,,,,,,
5136,route,,,,,,,,,,,,
5137,establishment,parking,point_of_interest,,,,,,,,,,
5138,route,,,,,,,,,,,,
5139,street_address,,,,,,,,,,,,
5140,street_address,,,,,,,,,,,,
5141,street_address,,,,,,,,,,,,
5142,street_address,,,,,,,,,,,,
5143,street_address,,,,,,,,,,,,
5144,route,,,,,,,,,,,,
5145,street_address,,,,,,,,,,,,
5146,street_address,,,,,,,,,,,,
5147,bar,establishment,food,lodging,park,point_of_interest,restaurant,,,,,,
5148,premise,,,,,,,,,,,,
5149,postal_code,,,,,,,,,,,,
5150,establishment,food,grocery_or_supermarket,point_of_interest,restaurant,store,supermarket,,,,,,
5151,street_address,,,,,,,,,,,,
5152,premise,,,,,,,,,,,,
5153,route,,,,,,,,,,,,
5154,route,,,,,,,,,,,,
5155,establishment,food,grocery_or_supermarket,point_of_interest,store,supermarket,,,,,,,
5156,establishment,general_contractor,point_of_interest,,,,,,,,,,
5157,establishment,point_of_interest,,,,,,,,,,,
5158,route,,,,,,,,,,,,
5159,establishment,general_contractor,point_of_interest,,,,,,,,,,
5160,street_address,,,,,,,,,,,,
5161,street_address,,,,,,,,,,,,
5162,subpremise,,,,,,,,,,,,
5163,premise,,,,,,,,,,,,
5164,street_address,,,,,,,,,,,,
5165,street_address,,,,,,,,,,,,
5166,establishment,point_of_interest,,,,,,,,,,,
5167,route,,,,,,,,,,,,
5168,route,,,,,,,,,,,,
5169,establishment,point_of_interest,,,,,,,,,,,
5170,premise,,,,,,,,,,,,
5171,establishment,point_of_interest,,,,,,,,,,,
5172,route,,,,,,,,,,,,
5173,premise,,,,,,,,,,,,
5174,premise,,,,,,,,,,,,
5175,premise,,,,,,,,,,,,
5176,street_address,,,,,,,,,,,,
5177,route,,,,,,,,,,,,
5178,establishment,point_of_interest,university,,,,,,,,,,
5179,establishment,point_of_interest,university,,,,,,,,,,
5180,establishment,point_of_interest,,,,,,,,,,,
5181,establishment,food,grocery_or_supermarket,point_of_interest,store,supermarket,,,,,,,
5182,premise,,,,,,,,,,,,
5183,postal_code,,,,,,,,,,,,
5184,establishment,general_contractor,point_of_interest,,,,,,,,,,
5185,establishment,general_contractor,point_of_interest,,,,,,,,,,
5186,establishment,point_of_interest,,,,,,,,,,,
5187,establishment,point_of_interest,,,,,,,,,,,
5188,establishment,point_of_interest,,,,,,,,,,,
5189,establishment,point_of_interest,,,,,,,,,,,
5190,route,,,,,,,,,,,,
5191,establishment,fire_station,point_of_interest,,,,,,,,,,
5192,establishment,point_of_interest,,,,,,,,,,,
5193,car_dealer,car_repair,establishment,finance,point_of_interest,store,,,,,,,
5194,establishment,food,grocery_or_supermarket,point_of_interest,store,supermarket,,,,,,,
5195,car_repair,establishment,point_of_interest,,,,,,,,,,
5196,car_dealer,establishment,point_of_interest,store,,,,,,,,,
5197,establishment,health,hospital,point_of_interest,,,,,,,,,
5198,car_dealer,car_repair,establishment,point_of_interest,store,,,,,,,,
5199,convenience_store,establishment,food,gas_station,grocery_or_supermarket,point_of_interest,store,supermarket,,,,,
5200,establishment,fire_station,point_of_interest,,,,,,,,,,
5202,establishment,gym,health,point_of_interest,,,,,,,,,
5203,convenience_store,establishment,food,gas_station,grocery_or_supermarket,point_of_interest,store,supermarket,,,,,
5204,convenience_store,establishment,food,grocery_or_supermarket,point_of_interest,store,supermarket,,,,,,
5205,atm,clothing_store,establishment,finance,food,gas_station,grocery_or_supermarket,health,pharmacy,point_of_interest,store,supermarket,
5206,establishment,lodging,point_of_interest,real_estate_agency,travel_agency,,,,,,,,
5207,bar,establishment,food,lodging,point_of_interest,restaurant,,,,,,,
5208,establishment,lodging,point_of_interest,,,,,,,,,,
5209,establishment,parking,point_of_interest,,,,,,,,,,
5210,car_repair,establishment,point_of_interest,,,,,,,,,,
5211,establishment,lodging,point_of_interest,,,,,,,,,,
5212,establishment,food,lodging,point_of_interest,restaurant,,,,,,,,
5213,route,,,,,,,,,,,,
5214,establishment,lodging,point_of_interest,,,,,,,,,,
5215,establishment,lodging,point_of_interest,,,,,,,,,,
5216,establishment,food,lodging,point_of_interest,restaurant,,,,,,,,
5217,establishment,local_government_office,point_of_interest,,,,,,,,,,
5218,establishment,parking,point_of_interest,,,,,,,,,,
5219,campground,establishment,lodging,park,point_of_interest,,,,,,,,
5220,route,,,,,,,,,,,,
5221,church,establishment,place_of_worship,point_of_interest,,,,,,,,,
5222,establishment,lodging,point_of_interest,,,,,,,,,,
5223,establishment,point_of_interest,,,,,,,,,,,
5224,establishment,lodging,point_of_interest,,,,,,,,,,
5225,car_dealer,establishment,point_of_interest,store,,,,,,,,,
5226,art_gallery,cafe,establishment,food,museum,park,point_of_interest,restaurant,store,tourist_attraction,,,
5227,subpremise,,,,,,,,,,,,
5228,establishment,lodging,point_of_interest,,,,,,,,,,
5229,car_dealer,car_repair,establishment,point_of_interest,store,,,,,,,,
5230,establishment,food,lodging,point_of_interest,restaurant,,,,,,,,
5231,locality,political,,,,,,,,,,,
5232,bar,establishment,lodging,point_of_interest,,,,,,,,,
5233,establishment,lodging,point_of_interest,,,,,,,,,,
5234,establishment,parking,point_of_interest,,,,,,,,,,
5235,establishment,food,lodging,point_of_interest,restaurant,,,,,,,,
5236,establishment,point_of_interest,,,,,,,,,,,
5237,establishment,point_of_interest,,,,,,,,,,,
5238,establishment,lodging,point_of_interest,,,,,,,,,,
5239,establishment,lodging,point_of_interest,,,,,,,,,,
5240,establishment,point_of_interest,,,,,,,,,,,
5241,car_dealer,car_repair,establishment,point_of_interest,store,,,,,,,,
5242,establishment,food,point_of_interest,restaurant,store,,,,,,,,
5243,establishment,lodging,point_of_interest,,,,,,,,,,
5244,convenience_store,establishment,food,grocery_or_supermarket,point_of_interest,store,supermarket,,,,,,
5245,amusement_park,establishment,point_of_interest,tourist_attraction,,,,,,,,,
5246,establishment,point_of_interest,,,,,,,,,,,
5247,establishment,point_of_interest,,,,,,,,,,,
5248,establishment,pet_store,point_of_interest,store,,,,,,,,,
5249,campground,establishment,lodging,park,point_of_interest,rv_park,,,,,,,
5250,establishment,lodging,point_of_interest,,,,,,,,,,
5251,convenience_store,establishment,food,grocery_or_supermarket,point_of_interest,store,supermarket,,,,,,
5252,route,,,,,,,,,,,,
5253,establishment,point_of_interest,,,,,,,,,,,
5254,route,,,,,,,,,,,,
5255,establishment,point_of_interest,,,,,,,,,,,
5256,establishment,fire_station,point_of_interest,,,,,,,,,,
5257,establishment,point_of_interest,store,,,,,,,,,,
5258,establishment,lodging,point_of_interest,university,,,,,,,,,
5259,establishment,point_of_interest,,,,,,,,,,,
5260,atm,cafe,clothing_store,establishment,finance,food,gas_station,grocery_or_supermarket,health,pharmacy,point_of_interest,store,supermarket
